O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NO2_1,NO2_2,NO2_3,NO2_4,NO2_5,NO2_6,NO2_7,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,BOD5_1,BOD5_2,BOD5_3,BOD5_4,BOD5_5,BOD5_6,BOD5_7,O2_mean,O2_std,NH4_mean,NH4_std,NO2_mean,NO2_std,NO3_mean,NO3_std,BOD5_mean,BOD5_std,O2_sum,NH4_sum,NO2_sum,NO3_sum,BOD5_sum,target
7.933,8.333,8.77,6.17,10.11,10.4,10.46,0.573,0.54,0.65,5.845,12.175,0.28,0.44,0.153,0.193,0.026,0.22,1.18,0.11,0.19,4.3,4.333,4.65,18.0,20.05,4.16,4.16,4.267,6.95,5.845,2.8,5.725,2.155,2.1,8.882285714285713,1.5743719080198,2.9290000000000007,4.539746542117375,0.296,0.3951839234246926,8.521857142857142,7.201235366902251,4.263142857142858,1.9631078615782873,62.175999999999995,20.503000000000004,2.072,59.65299999999999,29.842000000000006,High
3.9,7.3,7.96,6.1,6.01,8.98,5.98,0.28,0.25,0.65,2.31,5.7,0.38,0.429,0.071,0.1,0.011,0.902,3.02,0.013,0.105,4.9,5.2,5.09,4.96,2.74,3.78,3.73,2.71,2.72,3.5,4.5,7.5,2.57,3.9,6.604285714285715,1.6470362993657948,1.4284285714285718,2.018047063965792,0.6031428571428572,1.1115972634864104,4.342857142857143,0.9350350133500221,3.914285714285714,1.7347416440002157,46.230000000000004,9.999000000000002,4.222,30.400000000000002,27.4,Low
7.35,8.09,9.545,9.115,6.025,9.805,5.03,0.122,0.125,1.16,8.625,12.175,0.31,0.44,0.05,0.03,0.208,0.66,1.075,0.071,0.19,1.325,1.855,14.67,19.355,20.05,9.53,7.695,4.275,4.275,2.04,4.95,6.75,2.95,2.5,7.851428571428571,1.8205258267089444,3.279571428571429,4.983270975879961,0.32628571428571423,0.3945025197577806,10.639999999999999,7.687552709846396,3.9628571428571426,1.6227904391891792,54.96,22.957,2.284,74.47999999999999,27.74,Low
9.7,6.63,9.545,9.115,6.025,8.98,5.03,0.7,0.825,1.848,10.09,14.515,0.38,0.844,0.065,0.095,0.064,0.22,1.075,0.037,0.071,3.29,4.22,3.96,4.9,4.58,1.73,8.32,2.52,1.72,4.725,4.95,6.75,3.5,3.9,7.860714285714287,1.9123838277819396,4.171714285714286,5.717129078896322,0.2324285714285714,0.3763021202628091,4.428571428571428,2.0095640370606804,4.009285714285714,1.665273822757658,55.025000000000006,29.202,1.6269999999999998,30.999999999999996,28.064999999999998,High
7.17,8.9,12.095,11.475,6.015,8.98,7.15,0.18,0.2,0.65,10.465,14.515,0.38,0.844,0.065,0.078,0.067,0.902,1.075,0.071,0.071,1.7,1.62,2.074,19.355,4.58,1.73,1.8,2.52,2.52,5.725,10.465,6.75,5.075,4.45,8.826428571428572,2.279831342968368,3.890571428571428,5.99440383071697,0.3327142857142858,0.45078032872110196,4.694142857142857,6.549762856484995,5.357857142857143,2.74368495692511,61.785000000000004,27.233999999999998,2.3290000000000006,32.859,37.505,High
7.75,7.75,8.98,7.98,5.015,10.07,7.695,0.22,0.225,0.65,14.515,30.725,0.429,0.51,0.05,0.052,0.082,0.902,1.23,0.11,0.094,4.775,5.725,4.96,4.9,14.775,5.07,5.795,3.95,4.7,4.725,6.625,7.725,3.73,5.7,7.8914285714285715,1.5433424611475421,6.753428571428572,11.80688311758785,0.35999999999999993,0.49196341327379217,6.571428571428571,3.6398188076305327,5.307857142857143,1.459100342513773,55.24,47.274,2.5199999999999996,46.0,37.155,Low
10.9,9.1,9.265,6.265,5.2,10.07,7.2,0.425,0.425,0.65,2.285,5.79,0.429,0.429,0.065,0.07,0.082,0.902,2.025,0.056,0.065,2.4,2.3,4.66,4.65,5.69,3.73,3.73,4.1,5.7,4.8,3.8,6.025,3.29,3.6,8.285714285714286,2.0985678222926,1.4904285714285714,2.014427781210904,0.46642857142857147,0.7543816136728274,3.88,1.2388973592136951,4.47357142857143,1.0626096582067595,58.00000000000001,10.433,3.265,27.16,31.315000000000005,High
6.54,8.5,9.545,6.37,4.55,8.98,7.15,0.24,0.24,1.16,12.175,12.175,0.38,0.844,0.03,0.04,0.074,0.902,0.746,0.056,0.567,0.09,1.62,14.67,14.775,14.775,9.53,9.53,5.705,4.7,3.95,3.95,8.415,3.6,3.85,7.376428571428571,1.7459016636247355,3.887714285714286,5.6712510293669105,0.34500000000000003,0.3806892871270918,9.284285714285714,6.22760951233258,4.881428571428572,1.7145619321119951,51.635,27.214000000000002,2.415,64.99,34.17,Low
9.1,8.5,11.475,9.115,8.11,8.43,2.31,0.145,0.09,1.64,0.515,16.645,1.285,0.429,0.095,0.065,0.134,0.902,1.454,0.056,0.567,5.8,5.75,14.67,14.775,20.05,9.53,7.695,4.8,3.97,2.04,2.8,8.415,2.95,3.17,8.14857142857143,2.8046816727953785,2.964142857142857,6.060421339273682,0.46757142857142864,0.5405536843961807,11.181428571428572,5.432587408627767,4.020714285714285,2.1292847558343553,57.040000000000006,20.749,3.2730000000000006,78.27000000000001,28.144999999999996,Low
7.4,8.3,8.96,7.15,6.025,8.76,7.15,0.47,0.425,0.65,5.845,5.3,0.429,0.429,0.14,0.1,0.07,0.902,0.071,0.071,0.017,1.4,2.4,2.025,3.96,3.73,3.76,1.78,5.575,4.8,4.85,6.025,6.025,3.025,3.17,7.6778571428571425,1.0462944819013158,1.9354285714285715,2.4908146496774144,0.19585714285714287,0.31356946522869467,2.722142857142857,1.0685420641496257,4.781428571428571,1.2522969372507542,53.745,13.548,1.371,19.055,33.47,Low
7.5,8.9,12.02,9.265,0.934,10.07,10.07,0.3,0.3,0.65,12.175,14.515,1.285,0.429,0.095,0.11,0.074,0.902,1.075,0.056,0.567,1.935,1.735,1.63,10.647,2.02,0.636,1.8,4.8,4.95,3.95,6.075,9.75,6.625,3.17,8.394142857142857,3.5644387322817708,4.236285714285715,6.268051257881398,0.41128571428571437,0.43519410010006426,2.9147142857142856,3.440589567418435,5.617142857142857,2.167432923112149,58.759,29.654,2.8790000000000004,20.403,39.32,High
8.1,8.3,9.545,9.265,5.9,9.805,7.15,0.04,0.2,0.65,17.515,24.32,0.28,0.429,0.012,0.078,0.208,0.902,0.746,0.071,0.071,0.09,0.12,3.96,19.355,4.65,3.02,4.98,5.85,6.3,3.95,4.95,7.9,4.2,3.0,8.295,1.4064494303031303,6.2048571428571435,10.242577807508086,0.2982857142857143,0.3667136549978808,5.167857142857143,6.56907138106474,5.164285714285714,1.6521991117180475,58.065,43.434000000000005,2.088,36.175,36.15,High
6.54,4.98,9.545,9.115,8.11,9.805,5.03,0.24,0.245,1.16,8.625,30.665,0.31,0.429,0.012,0.08,0.067,0.902,1.075,0.071,0.19,0.09,0.12,14.67,19.355,20.05,9.53,7.695,10.7,8.7,2.04,2.8,8.4,1.57,2.025,7.589285714285714,2.073341563297094,5.953428571428573,11.316455818219511,0.34242857142857147,0.4473257042852397,10.215714285714284,8.280077711275535,5.176428571428572,3.9102266710572695,53.125,41.67400000000001,2.3970000000000002,71.50999999999999,36.235,Low
6.625,9.7,9.545,9.545,1.35,9.805,6.375,0.21,0.2,0.65,21.97,12.175,0.31,0.429,0.065,0.095,0.026,0.22,1.454,0.071,0.1,3.29,4.22,1.848,4.9,5.184,0.636,1.848,6.6,6.025,2.04,10.465,9.75,2.155,5.2,7.563571428571429,3.1182937565888422,5.134857142857143,8.632602551347063,0.2901428571428571,0.5167531417648175,3.132285714285714,1.73553850569842,6.033571428571428,3.3029553865764347,52.945,35.944,2.0309999999999997,21.926,42.235,High
7.367,8.76,9.545,8.37,3.29,9.805,5.03,0.3,0.3,1.64,10.09,14.515,1.285,0.429,0.058,0.034,0.134,1.252,1.454,0.056,0.567,2.475,5.105,2.095,14.775,2.02,0.636,1.8,5.233,6.95,2.04,6.075,5.725,2.95,2.27,7.4524285714285705,2.438113947100836,4.079857142857143,5.7833316646079655,0.5078571428571428,0.6087266569299745,4.129428571428572,4.885965167604823,4.463285714285713,1.9974401713431214,52.166999999999994,28.558999999999997,3.5549999999999997,28.906000000000002,31.242999999999995,Low
7.3,5.2,9.765,7.8,6.015,10.09,5.805,0.825,0.865,0.65,5.64,5.845,0.38,0.58,0.059,0.034,0.011,0.805,0.746,0.075,0.11,4.4,4.16,1.64,7.85,6.07,1.73,0.76,4.7,4.8,4.95,6.025,7.4,4.025,4.4,7.425,1.9277447963877379,2.112142857142857,2.4858849147786004,0.26285714285714284,0.35198647160150376,3.801428571428572,2.589629500986763,5.185714285714285,1.1555894187651188,51.975,14.785,1.84,26.610000000000003,36.3,Low
6.54,7.94,9.545,6.37,2.31,8.98,7.15,0.24,0.2,1.64,5.85,12.175,0.28,0.429,0.08,0.08,0.208,0.902,1.454,0.056,0.567,1.8,2.5,2.095,5.18,7.795,0.636,1.8,4.8,4.8,2.04,6.075,8.415,2.155,2.025,6.976428571428571,2.3771213583620323,2.9734285714285713,4.5389760907478856,0.4781428571428572,0.5335517558686094,3.1151428571428568,2.4896164650116575,4.33,2.4311108572008804,48.835,20.814,3.3470000000000004,21.805999999999997,30.31,Low
7.0,7.3,9.265,9.265,5.015,8.015,6.015,0.255,0.255,1.848,1.285,30.015,0.44,0.429,0.065,0.05,0.12,0.56,1.454,0.013,0.11,0.6,0.95,2.02,3.96,17.515,2.46,2.23,4.1,5.7,4.5,5.725,7.4,3.1,4.45,7.410714285714286,1.5869426280624974,4.932428571428572,11.076794690660632,0.33885714285714286,0.5255696682557662,4.247857142857144,5.951389093552627,4.996428571428572,1.3992876589111163,51.875,34.527,2.372,29.735000000000003,34.975,Low
8.05,8.05,9.625,6.025,8.3,10.28,10.2,0.392,0.355,0.65,5.515,7.45,0.31,0.44,0.056,0.074,0.084,0.95,1.23,0.071,0.21,2.2,2.2,1.96,5.07,1.76,1.82,1.78,5.025,4.5,5.375,5.725,8.25,3.0,4.45,8.647142857142857,1.5134449035860127,2.158857142857143,3.0079052749142785,0.3821428571428572,0.4929463894351422,2.3985714285714286,1.19253830925787,5.189285714285715,1.608885298820865,60.53,15.112,2.6750000000000003,16.79,36.325,High
12.7,8.9,9.545,7.6,4.55,8.98,6.375,0.145,0.09,1.64,10.09,14.515,1.285,0.429,0.02,0.2,0.134,0.902,1.454,0.056,0.567,1.3,1.61,14.67,7.45,20.05,9.53,7.695,4.7,4.97,4.725,6.075,5.725,7.9,5.2,8.37857142857143,2.580288605120421,4.027714285714286,5.823657777098678,0.47614285714285715,0.5359908048251787,8.900714285714285,6.738829292844213,5.613571428571428,1.1300800645887674,58.650000000000006,28.194,3.333,62.305,39.295,High
7.367,8.433,11.475,6.17,8.9,12.48,6.375,0.247,0.53,0.65,10.09,12.51,0.21,0.844,0.089,0.4,0.026,0.12,2.18,0.056,0.09,2.5,2.3,2.095,19.355,6.05,2.42,1.8,4.9,4.9,2.045,6.7,6.75,2.95,2.27,8.742857142857144,2.4382668317592198,3.5830000000000006,5.322340055526955,0.42300000000000004,0.784658099641706,5.217142857142856,6.399399618416596,4.359285714285714,1.9784809589080976,61.2,25.081000000000003,2.9610000000000003,36.519999999999996,30.515,High
7.34,8.98,8.05,7.6,7.67,8.98,6.375,0.35,0.2,0.698,4.19,7.68,0.38,0.429,0.031,0.03,0.074,0.805,1.23,0.058,0.064,2.59,1.61,6.07,5.24,6.07,10.07,6.76,1.72,2.52,4.81,3.52,5.79,3.5,4.4,7.856428571428572,0.9241334422298652,1.9895714285714288,2.881200088917976,0.3274285714285714,0.48738344149921525,5.487142857142857,2.7925180649115133,3.7514285714285713,1.381839698510993,54.995000000000005,13.927000000000001,2.292,38.41,26.259999999999998,Low
6.1,6.1,9.545,7.8,10.2,8.37,3.56,0.215,0.215,0.65,4.15,14.645,0.38,0.31,0.15,0.16,0.011,0.902,1.23,0.065,0.191,3.2,4.25,2.29,14.775,2.27,10.22,7.32,4.15,1.205,4.15,8.0,6.75,3.15,3.1,7.382142857142857,2.2972916248321216,2.9378571428571427,5.35470109432112,0.387,0.4773272811534381,6.332142857142857,4.7321364600136455,4.357857142857143,2.3114062406950038,51.675,20.564999999999998,2.709,44.325,30.505000000000003,Low
7.785,8.09,7.96,6.37,4.015,8.43,7.15,0.18,0.245,0.65,4.28,14.515,0.38,0.44,0.065,0.078,0.037,0.66,1.075,0.056,0.567,1.325,2.15,2.074,19.355,4.58,0.636,1.8,4.275,5.52,4.725,6.075,8.415,4.725,4.2,7.114285714285714,1.5280173116695717,2.955714285714286,5.302559467348,0.3625714285714286,0.4097401034569992,4.5600000000000005,6.637787307027345,5.4192857142857145,1.4818075352179076,49.8,20.69,2.5380000000000003,31.92,37.935,Low
7.5,8.4,9.545,6.37,5.8,9.805,5.03,0.28,0.245,0.65,4.39,9.37,0.31,0.429,0.03,0.05,0.064,0.66,2.025,0.056,0.567,1.6,2.45,6.025,5.07,5.07,1.56,1.8,3.29,4.47,4.725,8.5,6.75,2.155,4.2,7.492857142857143,1.8516880972571512,2.239142857142857,3.4836221775890786,0.49314285714285716,0.7264086151681272,3.3678571428571433,1.9386117394131495,4.87,2.1295089418298607,52.45,15.674,3.452,23.575000000000003,34.09,Low
7.245,6.245,9.265,6.695,5.015,8.95,6.695,0.28,0.245,0.65,5.515,5.07,0.429,0.429,0.05,0.05,0.074,0.95,1.23,0.071,0.037,1.205,1.205,2.025,7.795,3.02,0.82,0.76,6.4,7.4,5.725,5.725,6.025,6.025,7.5,7.158571428571429,1.5007240316086161,1.8025714285714287,2.3911045465183975,0.35171428571428576,0.5109411950135796,2.4042857142857144,2.50575908088319,6.3999999999999995,0.7530493565054907,50.11000000000001,12.618,2.462,16.830000000000002,44.8,Low
7.55,8.565,9.545,6.37,8.11,9.805,7.15,0.72,0.565,0.65,10.09,16.645,0.429,0.429,0.07,0.05,0.074,0.902,0.746,0.056,0.567,0.09,1.62,3.96,19.355,18.05,2.05,1.8,4.25,4.97,4.725,5.725,5.725,4.725,4.14,8.15642857142857,1.2507987923913337,4.218285714285714,6.531140679194452,0.35214285714285715,0.37407415867776295,6.703571428571428,8.282612668660029,4.894285714285714,0.6360387080164525,57.09499999999999,29.528,2.465,46.925,34.26,High
10.3,10.6,9.5,6.2,10.2,8.6,6.0,0.27,0.28,0.65,4.96,5.86,0.31,0.35,0.05,0.03,0.02,0.95,0.45,0.03,0.06,0.6,0.6,0.64,4.97,1.74,1.73,1.78,3.4,4.6,3.95,6.0,8.3,3.7,3.0,8.77142857142857,1.9396857870234943,1.8114285714285714,2.4753681784832775,0.22714285714285715,0.3540581066112494,1.7228571428571426,1.5406569408936597,4.707142857142857,1.8619945782745477,61.4,12.68,1.59,12.059999999999999,32.95,High
9.4,8.5,9.5,7.6,6.015,8.98,8.6,0.36,0.435,1.16,7.85,12.175,0.31,0.44,0.06,0.04,0.02,0.66,1.18,0.013,0.11,1.37,5.105,2.07,5.24,4.58,1.73,0.76,4.55,6.95,2.04,2.8,8.4,2.95,2.9,8.370714285714287,1.2191951873108364,3.2471428571428573,4.7958261863336755,0.29757142857142854,0.45203755638326376,2.979285714285715,1.9189546385368013,4.37,2.415257060162886,58.595000000000006,22.73,2.0829999999999997,20.855000000000004,30.59,High
7.5,8.98,8.11,9.11,5.4,10.01,10.2,0.215,0.21,0.68,2.3,6.02,0.41,0.34,0.13,0.08,0.017,0.805,0.054,0.21,0.041,1.25,1.25,6.025,7.78,10.18,2.48,2.12,2.4,3.6,2.025,2.8,9.25,2.4,4.14,8.472857142857142,1.6597963156736457,1.4535714285714285,2.143856949296669,0.191,0.2783714544752509,4.440714285714286,3.5635100072019683,3.802142857142857,2.5142491542255336,59.31,10.174999999999999,1.337,31.085,26.615,Low
8.55,7.15,8.765,6.015,9.805,8.98,5.015,0.72,0.725,0.12,5.515,2.3,0.38,0.429,0.02,0.02,0.12,0.805,0.746,0.056,0.12,1.2,1.2,6.07,6.805,7.795,1.73,1.78,2.6,1.4,4.95,4.95,7.625,4.15,5.2,7.7542857142857144,1.744346650782246,1.4555714285714285,1.9261911342632343,0.2695714285714286,0.3484718339372912,3.7971428571428576,2.9447182337518267,4.410714285714286,1.9978038537592318,54.28,10.189,1.887,26.580000000000002,30.874999999999996,Low
7.1,6.55,9.5,6.55,5.2,8.37,7.4,0.49,0.2,0.65,5.725,5.845,0.429,0.429,0.05,0.105,0.082,0.902,2.025,0.071,0.19,1.855,1.855,3.73,4.9,7.795,0.636,0.76,5.95,4.8,4.15,6.0,5.2,3.85,3.1,7.2385714285714275,1.3870523730970958,1.9668571428571429,2.611852562746184,0.48928571428571427,0.7415991087476023,3.0758571428571426,2.592385994187043,4.721428571428571,1.0873734190152675,50.669999999999995,13.768,3.425,21.531,33.05,Low
9.0,6.1,9.265,5.2,1.23,11.265,7.5,0.225,0.2,0.65,2.3,30.22,0.38,0.38,0.06,0.06,0.208,0.12,0.746,0.03,0.09,0.62,0.63,0.64,6.025,7.795,0.64,1.73,4.15,4.15,4.8,6.025,8.725,3.95,7.5,7.08,3.288073143955286,4.907857142857144,11.185786314613313,0.18771428571428572,0.25289109268992604,2.582857142857143,3.0264939246908256,5.614285714285714,1.876269411561651,49.56,34.355000000000004,1.314,18.080000000000002,39.3,Low
8.1,8.567,8.07,7.6,5.5,10.4,7.15,0.247,0.247,0.714,7.85,14.515,0.28,0.51,0.089,0.247,0.026,0.66,1.075,0.056,0.056,2.103,4.333,4.58,5.24,7.795,4.32,1.4,6.367,6.4,3.9,6.848,5.5,6.027,7.37,7.912428571428571,1.4818461297924803,3.480428571428572,5.604824673354878,0.31557142857142856,0.40207912038256727,4.253,2.0976121344678256,6.058857142857142,1.1200575027755537,55.387,24.363000000000003,2.209,29.771,42.41199999999999,Low
9.7,8.9,9.26,6.17,2.31,8.98,5.03,0.24,0.245,0.68,5.56,24.22,0.31,0.429,0.04,0.05,0.208,0.805,1.064,0.071,0.14,1.7,2.205,2.02,5.24,2.02,0.82,1.8,5.705,4.7,2.04,2.8,8.4,2.155,2.1,7.192857142857144,2.775894536215394,4.526285714285714,8.897296681469896,0.33971428571428575,0.41719009028088316,2.257857142857143,1.390287311861764,3.9857142857142867,2.4169961187588282,50.35000000000001,31.683999999999997,2.378,15.805000000000001,27.900000000000006,High
9.4,7.4,11.475,9.115,8.11,8.98,6.375,0.145,0.09,1.16,7.85,12.175,0.31,0.44,0.12,0.13,0.064,0.22,1.18,0.14,0.19,1.6,2.205,4.9,7.45,6.015,2.095,1.8,4.2,3.3,2.04,2.8,8.4,2.155,5.7,8.69357142857143,1.6270979131716747,3.1671428571428573,4.852868444833132,0.292,0.39476744208879905,3.7235714285714288,2.3695599350331458,4.085,2.2881961600061014,60.855000000000004,22.17,2.044,26.065,28.595000000000002,Low
9.4,7.4,9.545,9.265,6.025,8.98,7.15,0.49,0.4,1.64,10.09,12.175,1.285,0.429,0.034,0.02,0.064,0.902,1.18,0.14,0.11,0.4,0.55,14.67,14.775,20.05,9.53,7.695,10.4,5.4,4.725,6.075,5.725,2.155,4.2,8.252142857142855,1.3811675530230971,3.787,5.075662649677708,0.35000000000000003,0.4805996254680188,9.667142857142858,7.436765569981156,5.525714285714286,2.5125110755500972,57.76499999999999,26.509,2.45,67.67,38.68,High
6.54,8.5,7.96,7.5,3.29,8.43,7.15,0.24,0.245,1.64,5.56,5.845,0.37,0.429,0.03,0.015,0.026,0.805,0.746,0.037,0.19,0.79,1.62,0.067,4.9,0.67,0.746,1.8,5.705,5.705,3.95,5.725,5.725,4.725,3.0,7.0528571428571425,1.8002380794931383,2.0469999999999997,2.545398724496158,0.2641428571428571,0.3548264498650144,1.5132857142857146,1.6061428656137364,4.933571428571429,1.0948771403134472,49.37,14.328999999999999,1.8489999999999998,10.593000000000002,34.535000000000004,High
9.4,8.9,11.475,9.115,3.29,8.98,2.31,0.3,0.3,1.64,10.09,16.645,0.28,0.44,0.012,0.08,0.064,0.22,1.075,0.071,0.19,0.4,0.55,14.67,19.355,20.05,9.53,7.695,10.4,5.4,3.95,5.845,8.4,3.5,3.85,7.638571428571429,3.4325655059125895,4.242142857142857,6.532422889673005,0.24457142857142858,0.3735192351775462,10.321428571428571,8.130197165652316,5.906428571428571,2.598645022387812,53.47,29.695000000000004,1.712,72.25,41.345,Low
7.35,8.9,9.545,6.17,5.6,8.43,7.15,0.18,0.125,0.65,1.8,12.175,0.38,0.44,0.065,0.095,0.082,0.66,1.18,0.056,0.567,0.09,1.62,1.64,7.45,7.795,1.73,1.0,4.9,6.95,3.95,6.5,8.4,3.5,2.9,7.592142857142858,1.4417230927575782,2.25,4.412891153578721,0.38642857142857145,0.43345697869679334,3.0464285714285713,3.1784282204229424,5.3,2.0312147432837655,53.145,15.75,2.705,21.325,37.1,Low
8.3,8.1,8.49,6.96,5.2,9.29,6.43,0.825,0.865,1.4,14.515,24.144,0.31,0.294,0.04,0.05,0.12,0.805,0.058,0.071,0.15,3.5,2.2,3.96,14.515,12.67,2.74,2.84,3.15,4.15,4.15,6.25,5.5,3.5,3.0,7.538571428571429,1.4083255846504217,6.05042857142857,9.495047355633057,0.18485714285714286,0.2763526904587859,6.060714285714285,5.203093974238972,4.242857142857143,1.2190941211368693,52.77,42.352999999999994,1.294,42.425,29.700000000000003,High
5.7,6.4,8.1,6.625,5.2,8.43,4.88,0.425,0.425,0.65,5.645,5.07,0.38,0.429,0.03,0.05,0.094,0.805,0.746,0.051,0.1,2.4,2.4,2.02,3.9,2.2,2.23,2.07,3.9,4.8,5.5,5.2,6.75,3.85,4.2,6.476428571428572,1.3699778413223644,1.8605714285714288,2.3962134613554262,0.268,0.3479966474934301,2.4600000000000004,0.6515366451704769,4.885714285714286,1.0387148653160652,45.33500000000001,13.024000000000001,1.8760000000000001,17.220000000000002,34.2,Low
9.2,9.1,8.805,6.805,7.015,9.805,8.98,0.72,0.725,0.714,4.515,3.515,0.38,0.429,0.045,0.038,0.082,0.805,1.69,0.054,0.191,0.4,0.58,7.78,3.96,5.02,0.071,0.76,4.1,3.25,5.725,5.725,8.55,3.76,3.8,8.53,1.1509706048954218,1.5711428571428574,1.7001609167538063,0.415,0.6255850594976406,2.653,2.978270695107034,4.987142857142857,1.8485441504574558,59.709999999999994,10.998000000000001,2.905,18.571,34.91,High
7.367,7.94,8.77,6.83,8.11,9.805,7.15,0.24,0.895,0.65,5.56,18.515,0.38,0.97,0.15,0.2,0.074,0.902,0.746,0.056,0.065,4.2,3.29,0.64,5.24,4.95,2.21,1.8,4.913,3.15,6.025,6.075,6.75,8.625,7.37,7.9959999999999996,1.029449853076875,3.8871428571428566,6.712129478999727,0.3132857142857143,0.35553279937098836,3.1900000000000004,1.718778636125083,6.129714285714285,1.7570127787702354,55.971999999999994,27.209999999999997,2.193,22.330000000000002,42.907999999999994,High
8.5,8.7,12.75,9.25,5.69,8.11,5.22,0.473,0.473,0.65,5.65,24.32,0.392,0.38,0.034,0.08,0.074,0.805,1.015,0.015,0.105,3.5,5.3,2.025,14.77,4.95,3.78,1.74,4.8,4.8,2.8,10.2,14.2,1.23,3.7,8.317142857142857,2.4912360672680425,4.619714285714286,8.899069253097684,0.304,0.4194480500212948,5.152142857142857,4.445971825843083,5.961428571428571,4.5831664038865405,58.22,32.338,2.128,36.065,41.73,Low
12.7,8.9,9.545,9.265,6.025,8.98,5.03,0.3,0.3,1.16,8.625,12.175,0.31,0.429,0.012,0.08,0.208,1.252,0.746,0.071,0.11,2.5,3.1,3.96,5.845,4.58,1.73,8.32,5.0,5.4,8.0,9.265,8.4,2.155,8.25,8.635000000000002,2.5082065305711967,3.3284285714285713,4.947691948681488,0.35414285714285715,0.4678049552863631,4.2907142857142855,2.2370263531666104,6.638571428571429,2.542057425075396,60.44500000000001,23.299,2.479,30.035,46.47,High
6.54,4.98,13.545,6.37,0.636,10.07,7.15,0.215,0.2,1.16,13.515,24.26,0.38,0.429,0.03,0.015,0.29,0.902,0.746,0.056,0.567,3.29,4.22,9.53,19.355,14.775,1.73,1.8,4.935,4.98,2.04,3.95,8.4,2.95,2.9,7.041571428571428,4.030337531652606,5.737000000000001,9.509389289889581,0.3722857142857143,0.3673766070785829,7.814285714285712,6.966126630925915,4.307857142857142,2.109020027451251,49.291,40.159000000000006,2.606,54.69999999999999,30.154999999999998,High
9.1,8.3,11.475,9.115,8.11,8.98,6.375,0.44,0.425,1.16,10.09,12.175,0.28,0.429,0.195,0.3,0.064,0.22,0.746,0.14,0.19,2.495,2.2,14.67,19.355,20.05,9.53,7.695,4.2,3.3,6.625,5.1,9.55,6.625,6.34,8.779285714285715,1.5264867849941919,3.571285714285714,5.208045369563188,0.265,0.22403943105325602,10.856428571428571,7.392474616282492,5.962857142857144,2.034276810775059,61.455,24.999,1.855,75.995,41.74000000000001,Low
7.8,7.2,8.56,6.17,5.24,10.07,10.23,0.21,0.18,0.65,3.87,24.32,0.28,0.51,0.11,0.11,0.026,0.252,1.45,0.011,0.105,1.2,1.2,1.78,7.83,4.66,1.73,1.64,3.9,4.9,2.9,6.48,7.15,3.48,3.0,7.895714285714287,1.8771330723815431,4.288571428571429,8.93060175010887,0.2948571428571429,0.5153382153406403,2.8628571428571434,2.496121753745961,4.5442857142857145,1.6980170507865653,55.27000000000001,30.020000000000003,2.064,20.040000000000003,31.81,Low
7.5,8.567,8.77,7.6,2.02,10.433,3.333,0.473,0.54,1.848,10.09,14.515,0.38,0.429,0.067,0.09,0.134,0.902,1.454,0.056,0.567,1.9,2.5,2.095,19.355,20.05,9.53,7.695,5.0,5.4,4.725,5.2,5.725,2.95,2.23,6.889,3.0590009262284745,4.039285714285714,5.810068780840313,0.4671428571428572,0.5408839766442303,9.017857142857144,7.8702948150746215,4.461428571428571,1.3320557867625586,48.223,28.275,3.2700000000000005,63.12500000000001,31.229999999999997,Low
8.5,8.5,9.265,7.98,5.07,8.98,7.805,0.645,0.6,0.848,21.515,24.515,1.285,0.429,0.134,0.078,0.011,0.252,0.455,0.056,0.054,1.4,1.4,4.96,10.25,5.795,3.62,4.78,2.4,3.1,4.15,4.2,8.5,3.9,3.6,8.014285714285714,1.3953805591170836,7.119571428571429,10.896427271620468,0.14857142857142858,0.15611305427249098,4.600714285714285,3.026354281655609,4.264285714285714,1.97330397339806,56.1,49.837,1.04,32.205,29.85,Low
7.1,7.5,9.5,7.9,6.99,8.57,7.4,0.49,0.49,0.65,3.9,5.845,0.31,0.62,0.05,0.03,0.082,0.95,0.567,0.051,0.064,1.2,1.2,3.73,7.98,3.67,0.44,1.64,4.8,4.4,4.5,3.5,6.45,3.5,3.0,7.851428571428571,0.9009703763429845,1.7578571428571428,2.203285155441863,0.2562857142857143,0.3607938997478174,2.8371428571428576,2.597426381925734,4.307142857142857,1.1468902052320191,54.96,12.305,1.7939999999999998,19.860000000000003,30.15,High
6.54,4.98,11.475,9.115,8.11,8.98,6.375,0.52,0.86,1.16,8.625,12.175,0.28,0.44,0.034,0.039,0.064,0.65,1.075,0.071,0.19,3.29,4.22,6.025,7.45,2.02,0.636,0.76,10.7,7.3,3.95,4.95,6.75,3.5,2.9,7.939285714285715,2.166339902099523,3.4371428571428573,4.874272473185834,0.3032857142857143,0.4045910339613383,3.4858571428571428,2.5961420369830455,5.721428571428571,2.7375258207088415,55.575,24.060000000000002,2.123,24.401,40.05,Low
